"Id";"timestamp";"deviceId";"address";"valueInt";"time_id"
2767712;2026-03-04 12:55:01.116;131109;81;40;3246536
2768096;2026-03-04 12:55:01.116;131109;81;40;3246536
2767329;2026-03-04 12:55:00.726;131108;81;37;3246536
2767680;2026-03-04 12:50:01.143;131109;81;40;3246531
2768064;2026-03-04 12:50:01.143;131109;81;40;3246531
2767298;2026-03-04 12:50:00.823;131108;81;38;3246531
2767648;2026-03-04 12:45:01.516;131109;81;40;3246526
2768032;2026-03-04 12:45:01.516;131109;81;40;3246526
2767267;2026-03-04 12:45:01.100;131108;81;40;3246526
2767982;2026-03-04 12:40:01.343;131109;81;40;3246521
2767598;2026-03-04 12:40:01.343;131109;81;40;3246521
2767226;2026-03-04 12:40:00.900;131108;81;40;3246521
2767584;2026-03-04 12:35:01.183;131109;81;40;3246516
2767968;2026-03-04 12:35:01.183;131109;81;40;3246516
2767205;2026-03-04 12:35:00.873;131108;81;38;3246516
2767936;2026-03-04 12:30:01.536;131109;81;40;3246511
2767552;2026-03-04 12:30:01.536;131109;81;40;3246511
2767174;2026-03-04 12:30:01.033;131108;81;40;3246511
2767520;2026-03-04 12:25:01.133;131109;81;40;3246506
2767904;2026-03-04 12:25:01.133;131109;81;40;3246506
2767143;2026-03-04 12:25:00.763;131108;81;40;3246506
2767872;2026-03-04 12:20:01.606;131109;81;39;3246501
2767488;2026-03-04 12:20:01.606;131109;81;39;3246501
2767112;2026-03-04 12:20:01.026;131108;81;39;3246501
2767456;2026-03-04 12:15:01.116;131109;81;39;3246496
2767840;2026-03-04 12:15:01.116;131109;81;39;3246496
2767081;2026-03-04 12:15:00.806;131108;81;40;3246496
2767808;2026-03-04 12:10:04.213;131109;81;38;3246491
2767424;2026-03-04 12:10:04.213;131109;81;38;3246491
2767050;2026-03-04 12:10:03.466;131108;81;39;3246491
2767392;2026-03-04 12:05:00.930;131109;81;39;3246486
2767776;2026-03-04 12:05:00.930;131109;81;39;3246486
2767019;2026-03-04 12:05:00.656;131108;81;40;3246486
2766988;2026-03-04 12:00:00.913;131109;81;39;3246481
2766579;2026-03-04 12:00:00.913;131109;81;39;3246481
2766195;2026-03-04 12:00:00.663;131108;81;39;3246481
2766547;2026-03-04 11:55:00.950;131109;81;39;3246476
2766931;2026-03-04 11:55:00.950;131109;81;39;3246476
2766164;2026-03-04 11:55:00.700;131108;81;40;3246476
2766899;2026-03-04 11:50:01.110;131109;81;38;3246471
2766515;2026-03-04 11:50:01.110;131109;81;38;3246471
2766133;2026-03-04 11:50:00.863;131108;81;40;3246471
2766483;2026-03-04 11:45:01.043;131109;81;39;3246466
2766867;2026-03-04 11:45:01.043;131109;81;39;3246466
2766102;2026-03-04 11:45:00.766;131108;81;39;3246466
2766817;2026-03-04 11:40:00.946;131109;81;39;3246461
2766433;2026-03-04 11:40:00.946;131109;81;39;3246461
2766061;2026-03-04 11:40:00.700;131108;81;40;3246461
2766419;2026-03-04 11:35:01.150;131109;81;39;3246456
2766803;2026-03-04 11:35:01.150;131109;81;39;3246456
2766040;2026-03-04 11:35:00.893;131108;81;39;3246456
2766771;2026-03-04 11:30:01.160;131109;81;39;3246451
2766387;2026-03-04 11:30:01.160;131109;81;39;3246451
2766009;2026-03-04 11:30:00.920;131108;81;39;3246451
2766355;2026-03-04 11:25:01.450;131109;81;38;3246446
2766739;2026-03-04 11:25:01.450;131109;81;38;3246446
2765978;2026-03-04 11:25:01.053;131108;81;40;3246446
2766707;2026-03-04 11:20:01.146;131109;81;38;3246441
2766323;2026-03-04 11:20:01.146;131109;81;38;3246441
2765947;2026-03-04 11:20:00.833;131108;81;39;3246441
2766291;2026-03-04 11:15:00.990;131109;81;39;3246436
2766675;2026-03-04 11:15:00.990;131109;81;39;3246436
2765916;2026-03-04 11:15:00.743;131108;81;39;3246436
2766643;2026-03-04 11:10:00.960;131109;81;38;3246431
2766259;2026-03-04 11:10:00.960;131109;81;38;3246431
2765885;2026-03-04 11:10:00.656;131108;81;40;3246431
2766227;2026-03-04 11:05:01.116;131109;81;38;3246426
2766611;2026-03-04 11:05:01.116;131109;81;38;3246426
2765854;2026-03-04 11:05:00.850;131108;81;40;3246426
2765823;2026-03-04 11:00:00.863;131109;81;38;3246421
2765414;2026-03-04 11:00:00.863;131109;81;38;3246421
2765030;2026-03-04 11:00:00.623;131108;81;40;3246421
2765382;2026-03-04 10:55:02.153;131109;81;38;3246416
2765766;2026-03-04 10:55:02.153;131109;81;38;3246416
2764999;2026-03-04 10:55:01.480;131108;81;39;3246416
2765734;2026-03-04 10:50:00.950;131109;81;38;3246411
2765350;2026-03-04 10:50:00.950;131109;81;38;3246411
2764968;2026-03-04 10:50:00.693;131108;81;40;3246411
2765318;2026-03-04 10:45:00.983;131109;81;38;3246406
2765702;2026-03-04 10:45:00.983;131109;81;38;3246406
2764937;2026-03-04 10:45:00.730;131108;81;40;3246406
2765652;2026-03-04 10:40:01.120;131109;81;38;3246401
2765268;2026-03-04 10:40:01.120;131109;81;38;3246401
2764896;2026-03-04 10:40:00.870;131108;81;40;3246401
2765254;2026-03-04 10:35:01.286;131109;81;39;3246396
2765638;2026-03-04 10:35:01.286;131109;81;39;3246396
2764875;2026-03-04 10:35:00.983;131108;81;40;3246396
2765606;2026-03-04 10:30:00.933;131109;81;39;3246391
2765222;2026-03-04 10:30:00.933;131109;81;39;3246391
2764844;2026-03-04 10:30:00.683;131108;81;39;3246391
2765190;2026-03-04 10:25:00.983;131109;81;37;3246386
2765574;2026-03-04 10:25:00.983;131109;81;37;3246386
2764813;2026-03-04 10:25:00.713;131108;81;40;3246386
2765158;2026-03-04 10:20:01.140;131109;81;37;3246381
2765542;2026-03-04 10:20:01.140;131109;81;37;3246381
2764782;2026-03-04 10:20:00.893;131108;81;39;3246381
2765126;2026-03-04 10:15:00.896;131109;81;37;3246376
2765510;2026-03-04 10:15:00.896;131109;81;37;3246376
2764751;2026-03-04 10:15:00.646;131108;81;39;3246376
2765094;2026-03-04 10:10:01.063;131109;81;37;3246371
2765478;2026-03-04 10:10:01.063;131109;81;37;3246371
2764720;2026-03-04 10:10:00.806;131108;81;39;3246371
2765062;2026-03-04 10:05:01.090;131109;81;38;3246366
2765446;2026-03-04 10:05:01.090;131109;81;38;3246366
2764689;2026-03-04 10:05:00.840;131108;81;39;3246366
2764658;2026-03-04 10:00:01.146;131109;81;38;3246361
2764249;2026-03-04 10:00:01.146;131109;81;38;3246361
2763865;2026-03-04 10:00:00.896;131108;81;39;3246361
2764217;2026-03-04 09:55:01.133;131109;81;39;3246356
2764601;2026-03-04 09:55:01.133;131109;81;39;3246356
2763834;2026-03-04 09:55:00.883;131108;81;39;3246356
2764569;2026-03-04 09:50:00.890;131109;81;38;3246351
2764185;2026-03-04 09:50:00.890;131109;81;38;3246351
2763803;2026-03-04 09:50:00.656;131108;81;39;3246351
2764153;2026-03-04 09:45:01.090;131109;81;38;3246346
2764537;2026-03-04 09:45:01.090;131109;81;38;3246346
2763772;2026-03-04 09:45:00.850;131108;81;39;3246346
2764103;2026-03-04 09:40:00.960;131109;81;39;3246341
2764487;2026-03-04 09:40:00.960;131109;81;39;3246341
2763731;2026-03-04 09:40:00.686;131108;81;39;3246341
2764089;2026-03-04 09:35:00.956;131109;81;38;3246336
2764473;2026-03-04 09:35:00.956;131109;81;38;3246336
2763710;2026-03-04 09:35:00.720;131108;81;39;3246336
2764057;2026-03-04 09:30:01.106;131109;81;39;3246331
2764441;2026-03-04 09:30:01.106;131109;81;39;3246331
2763679;2026-03-04 09:30:00.860;131108;81;36;3246331
2764025;2026-03-04 09:25:01.196;131109;81;36;3246326
2764409;2026-03-04 09:25:01.196;131109;81;36;3246326
2763648;2026-03-04 09:25:00.906;131108;81;37;3246326
2763993;2026-03-04 09:20:01.026;131109;81;36;3246321
2764377;2026-03-04 09:20:01.026;131109;81;36;3246321
2763617;2026-03-04 09:20:00.776;131108;81;38;3246321
2763961;2026-03-04 09:15:00.996;131109;81;34;3246316
2764345;2026-03-04 09:15:00.996;131109;81;34;3246316
2763586;2026-03-04 09:15:00.713;131108;81;38;3246316
2763929;2026-03-04 09:10:01.466;131109;81;35;3246311
2764313;2026-03-04 09:10:01.466;131109;81;35;3246311
2763555;2026-03-04 09:10:00.846;131108;81;39;3246311
2763897;2026-03-04 09:05:01.170;131109;81;37;3246306
2764281;2026-03-04 09:05:01.170;131109;81;37;3246306
2763524;2026-03-04 09:05:00.806;131108;81;40;3246306
2763493;2026-03-04 09:00:01.346;131109;81;36;3246301
2763052;2026-03-04 09:00:01.346;131109;81;36;3246301
2762636;2026-03-04 09:00:01.053;131108;81;38;3246301
2763020;2026-03-04 08:55:03.126;131109;81;36;3246296
2763436;2026-03-04 08:55:03.126;131109;81;36;3246296
2762605;2026-03-04 08:55:02.843;131108;81;38;3246296
2762988;2026-03-04 08:50:03.143;131109;81;39;3246291
2763404;2026-03-04 08:50:03.143;131109;81;39;3246291
2762574;2026-03-04 08:50:02.696;131108;81;38;3246291
2762956;2026-03-04 08:45:03.083;131109;81;37;3246286
2763372;2026-03-04 08:45:03.083;131109;81;37;3246286
2762543;2026-03-04 08:45:02.766;131108;81;38;3246286
2762924;2026-03-04 08:40:03.096;131109;81;38;3246281
2763340;2026-03-04 08:40:03.096;131109;81;38;3246281
2762512;2026-03-04 08:40:02.780;131108;81;39;3246281
2762874;2026-03-04 08:35:05.070;131109;81;39;3246276
2763290;2026-03-04 08:35:05.070;131109;81;39;3246276
2762471;2026-03-04 08:35:04.696;131108;81;38;3246276
2762860;2026-03-04 08:30:04.826;131109;81;37;3246271
2763276;2026-03-04 08:30:04.826;131109;81;37;3246271
2762450;2026-03-04 08:30:04.560;131108;81;38;3246271
2762828;2026-03-04 08:25:05.226;131109;81;39;3246266
2763244;2026-03-04 08:25:05.226;131109;81;39;3246266
2762419;2026-03-04 08:25:04.743;131108;81;38;3246266
2762796;2026-03-04 08:20:04.930;131109;81;37;3246261
2763212;2026-03-04 08:20:04.930;131109;81;37;3246261
2762388;2026-03-04 08:20:04.556;131108;81;38;3246261
2762764;2026-03-04 08:15:05.073;131109;81;39;3246256
2763180;2026-03-04 08:15:05.073;131109;81;39;3246256
2762357;2026-03-04 08:15:04.810;131108;81;39;3246256
2762732;2026-03-04 08:10:04.906;131109;81;37;3246251
2763148;2026-03-04 08:10:04.906;131109;81;37;3246251
2762326;2026-03-04 08:10:04.603;131108;81;38;3246251
2762700;2026-03-04 08:05:05.036;131109;81;39;3246246
2763116;2026-03-04 08:05:05.036;131109;81;39;3246246
2762295;2026-03-04 08:05:04.583;131108;81;38;3246246
2763084;2026-03-04 08:00:05.090;131109;81;38;3246241
2762668;2026-03-04 08:00:05.090;131109;81;38;3246241
2762264;2026-03-04 08:00:04.793;131108;81;38;3246241
2762233;2026-03-04 07:55:05.680;131109;81;38;3246236
2761824;2026-03-04 07:55:05.680;131109;81;38;3246236
2761440;2026-03-04 07:55:04.620;131108;81;39;3246236
2761792;2026-03-04 07:50:05.110;131109;81;39;3246231
2762176;2026-03-04 07:50:05.110;131109;81;39;3246231
2761409;2026-03-04 07:50:04.603;131108;81;40;3246231
2761760;2026-03-04 07:45:05.166;131109;81;37;3246226
2762144;2026-03-04 07:45:05.166;131109;81;37;3246226
2761378;2026-03-04 07:45:04.496;131108;81;37;3246226
2761728;2026-03-04 07:40:05.060;131109;81;39;3246221
2762112;2026-03-04 07:40:05.060;131109;81;39;3246221
2761347;2026-03-04 07:40:04.676;131108;81;38;3246221
2761678;2026-03-04 07:35:04.970;131109;81;38;3246216
2762062;2026-03-04 07:35:04.970;131109;81;38;3246216
2761306;2026-03-04 07:35:04.560;131108;81;39;3246216
2762048;2026-03-04 07:30:04.966;131109;81;38;3246211
2761664;2026-03-04 07:30:04.966;131109;81;38;3246211
2761285;2026-03-04 07:30:04.486;131108;81;39;3246211
2761632;2026-03-04 07:25:05.536;131109;81;36;3246206
2762016;2026-03-04 07:25:05.536;131109;81;36;3246206
2761254;2026-03-04 07:25:04.943;131108;81;39;3246206
2761984;2026-03-04 07:20:04.763;131109;81;39;3246201
2761600;2026-03-04 07:20:04.763;131109;81;39;3246201
2761223;2026-03-04 07:20:04.493;131108;81;38;3246201
2761568;2026-03-04 07:15:05.123;131109;81;37;3246196
2761952;2026-03-04 07:15:05.123;131109;81;37;3246196
2761192;2026-03-04 07:15:04.713;131108;81;38;3246196
2761536;2026-03-04 07:10:05.390;131109;81;38;3246191
2761920;2026-03-04 07:10:05.390;131109;81;38;3246191
2761161;2026-03-04 07:10:04.923;131108;81;39;3246191
2761504;2026-03-04 07:05:04.806;131109;81;39;3246186
2761888;2026-03-04 07:05:04.806;131109;81;39;3246186
2761130;2026-03-04 07:05:04.456;131108;81;37;3246186
2761472;2026-03-04 07:00:05.420;131109;81;37;3246181
2761856;2026-03-04 07:00:05.420;131109;81;37;3246181
2761099;2026-03-04 07:00:04.510;131108;81;38;3246181
2760659;2026-03-04 06:55:05.113;131109;81;38;3246176
2761068;2026-03-04 06:55:05.113;131109;81;38;3246176
2760275;2026-03-04 06:55:04.476;131108;81;39;3246176
2761011;2026-03-04 06:50:04.876;131109;81;38;3246171
2760627;2026-03-04 06:50:04.876;131109;81;38;3246171
2760244;2026-03-04 06:50:04.503;131108;81;36;3246171
2760595;2026-03-04 06:45:04.746;131109;81;34;3246166
2760979;2026-03-04 06:45:04.746;131109;81;34;3246166
2760213;2026-03-04 06:45:04.416;131108;81;35;3246166
2760947;2026-03-04 06:40:04.756;131109;81;38;3246161
2760563;2026-03-04 06:40:04.756;131109;81;38;3246161
2760182;2026-03-04 06:40:04.503;131108;81;35;3246161
2760513;2026-03-04 06:35:04.646;131109;81;39;3246156
2760897;2026-03-04 06:35:04.646;131109;81;39;3246156
2760141;2026-03-04 06:35:04.390;131108;81;37;3246156
2760499;2026-03-04 06:30:04.750;131109;81;35;3246151
2760883;2026-03-04 06:30:04.750;131109;81;35;3246151
2760120;2026-03-04 06:30:04.483;131108;81;36;3246151
2760467;2026-03-04 06:25:05.096;131109;81;34;3246146
2760851;2026-03-04 06:25:05.096;131109;81;34;3246146
2760089;2026-03-04 06:25:04.796;131108;81;35;3246146
2760435;2026-03-04 06:20:05.273;131109;81;37;3246141
2760819;2026-03-04 06:20:05.273;131109;81;37;3246141
2760058;2026-03-04 06:20:04.900;131108;81;34;3246141
2760403;2026-03-04 06:15:04.976;131109;81;36;3246136
2760787;2026-03-04 06:15:04.976;131109;81;36;3246136
2760027;2026-03-04 06:15:04.626;131108;81;37;3246136
2760755;2026-03-04 06:10:04.876;131109;81;36;3246131
2760371;2026-03-04 06:10:04.876;131109;81;36;3246131
2759996;2026-03-04 06:10:04.610;131108;81;37;3246131
2760339;2026-03-04 06:05:04.703;131109;81;35;3246126
2760723;2026-03-04 06:05:04.703;131109;81;35;3246126
2759965;2026-03-04 06:05:04.380;131108;81;36;3246126
2760691;2026-03-04 06:00:05.010;131109;81;34;3246121
2760307;2026-03-04 06:00:05.010;131109;81;34;3246121
2759934;2026-03-04 06:00:04.676;131108;81;35;3246121
2759903;2026-03-04 05:55:04.763;131109;81;36;3246116
2759494;2026-03-04 05:55:04.763;131109;81;36;3246116
2759110;2026-03-04 05:55:04.476;131108;81;34;3246116
2759846;2026-03-04 05:50:04.706;131109;81;37;3246111
2759462;2026-03-04 05:50:04.706;131109;81;37;3246111
2759079;2026-03-04 05:50:04.456;131108;81;37;3246111
2759430;2026-03-04 05:45:04.996;131109;81;36;3246106
2759814;2026-03-04 05:45:04.996;131109;81;36;3246106
2759048;2026-03-04 05:45:04.693;131108;81;37;3246106
2759398;2026-03-04 05:40:04.940;131109;81;35;3246101
2759782;2026-03-04 05:40:04.940;131109;81;35;3246101
2759017;2026-03-04 05:40:04.580;131108;81;36;3246101
2759348;2026-03-04 05:35:04.776;131109;81;34;3246096
2759732;2026-03-04 05:35:04.776;131109;81;34;3246096
2758976;2026-03-04 05:35:04.530;131108;81;35;3246096
2759718;2026-03-04 05:30:04.756;131109;81;34;3246091
2759334;2026-03-04 05:30:04.756;131109;81;34;3246091
2758955;2026-03-04 05:30:04.493;131108;81;35;3246091
2759302;2026-03-04 05:25:04.923;131109;81;37;3246086
2759686;2026-03-04 05:25:04.923;131109;81;37;3246086
2758924;2026-03-04 05:25:04.623;131108;81;37;3246086
2759654;2026-03-04 05:20:04.843;131109;81;36;3246081
2759270;2026-03-04 05:20:04.843;131109;81;36;3246081
2758893;2026-03-04 05:20:04.570;131108;81;36;3246081
2759238;2026-03-04 05:15:04.890;131109;81;36;3246076
2759622;2026-03-04 05:15:04.890;131109;81;36;3246076
2758862;2026-03-04 05:15:04.606;131108;81;35;3246076
2759590;2026-03-04 05:10:05.226;131109;81;35;3246071
2759206;2026-03-04 05:10:05.226;131109;81;35;3246071
2758831;2026-03-04 05:10:04.703;131108;81;34;3246071
2759174;2026-03-04 05:05:05.030;131109;81;34;3246066
2759558;2026-03-04 05:05:05.030;131109;81;34;3246066
2758800;2026-03-04 05:05:04.523;131108;81;37;3246066
2759142;2026-03-04 05:00:04.810;131109;81;34;3246061
2759526;2026-03-04 05:00:04.810;131109;81;34;3246061
2758769;2026-03-04 05:00:04.526;131108;81;36;3246061
2758738;2026-03-04 04:55:04.743;131109;81;37;3246056
2758329;2026-03-04 04:55:04.743;131109;81;37;3246056
2757945;2026-03-04 04:55:04.476;131108;81;36;3246056
2758297;2026-03-04 04:50:04.930;131109;81;36;3246051
2758681;2026-03-04 04:50:04.930;131109;81;36;3246051
2757914;2026-03-04 04:50:04.636;131108;81;35;3246051
2758265;2026-03-04 04:45:04.696;131109;81;35;3246046
2758649;2026-03-04 04:45:04.696;131109;81;35;3246046
2757883;2026-03-04 04:45:04.420;131108;81;36;3246046
2758617;2026-03-04 04:40:04.823;131109;81;34;3246041
2758233;2026-03-04 04:40:04.823;131109;81;34;3246041
2757852;2026-03-04 04:40:04.553;131108;81;40;3246041
2758183;2026-03-04 04:35:04.980;131109;81;34;3246036
